iter	RMSE
5924	1185.207667
5925	1185.153415
5926	1185.108021
5927	1185.06453
5928	1185.013081
5929	1185.012505
5930	1184.969612
5931	1184.945462
5932	1184.945061
5933	1184.918752
5934	1184.915309
5935	1184.914738
5936	1184.877885
5937	1184.877585
5938	1184.841282
5939	1184.829172
5940	1184.7766
5941	1184.772985
5942	1184.772421
5943	1184.769577
5944	1184.769018
5945	1184.715295
5946	1184.656755
5947	1184.61702
5948	1184.587336
5949	1184.583565
5950	1184.580102
5951	1184.579549
5952	1184.545653
5953	1184.542208
5954	1184.50186
5955	1184.467222
5956	1184.418626
5957	1184.418073
5958	1184.365158
5959	1184.334643
5960	1184.287808
5961	1184.23736
5962	1184.214029
5963	1184.210273
5964	1184.206863
5965	1184.176514
5966	1184.168818
5967	1184.168268
5968	1184.122658
5969	1184.049737
5970	1184.046148
5971	1184.021223
5972	1184.018464
5973	1183.960452
5974	1183.923317
5975	1183.919678
5976	1183.879575
5977	1183.879028
5978	1183.876612
5979	1183.843684
5980	1183.840343
5981	1183.832384
5982	1183.786097
5983	1183.778179
5984	1183.738009
5985	1183.675552
5986	1183.634848
5987	1183.634302
5988	1183.630689
5989	1183.627414
5990	1183.580538
5991	1183.536718
5992	1183.531998
5993	1183.486761
5994	1183.447376
5995	1183.413715
5996	1183.376938
5997	1183.373486
5998	1183.307958
5999	1183.234723
6000	1183.226923
6001	1183.226376
6002	1183.223988
6003	1183.221155
6004	1183.195765
6005	1183.193381
6006	1183.170801
6007	1183.118807
6008	1183.118266
6009	1183.066052
6010	1183.025571
6011	1182.987518
6012	1182.986337
6013	1182.894926
6014	1182.856117
6015	1182.816748
6016	1182.798841
6017	1182.795358
6018	1182.765815
6019	1182.733893
6020	1182.70577
6021	1182.705233
6022	1182.6645
6023	1182.661307
6024	1182.65853
6025	1182.655356
6026	1182.603226
6027	1182.572297
6028	1182.543547
6029	1182.510993
6030	1182.466876
6031	1182.433419
6032	1182.419784
6033	1182.392323
6034	1182.363636
6035	1182.311796
6036	1182.308347
6037	1182.307818
6038	1182.280008
6039	1182.273168
6040	1182.268335
6041	1182.230845
6042	1182.230317
6043	1182.226625
6044	1182.223526
6045	1182.184792
6046	1182.145637
6047	1182.145361
6048	1182.116305
6049	1182.113036
6050	1182.089932
6051	1182.014034
6052	1182.013507
6053	1182.010451
6054	1182.009928
6055	1182.002038
6056	1181.967863
6057	1181.928267
6058	1181.927747
6059	1181.927147
6060	1181.926633
6061	1181.92628
6062	1181.83825
6063	1181.819852
6064	1181.789002
6065	1181.788574
6066	1181.758219
6067	1181.757789
6068	1181.725093
6069	1181.687019
6070	1181.647267
6071	1181.646764
6072	1181.60616
6073	1181.602947
6074	1181.557613
6075	1181.557107
6076	1181.505633
6077	1181.473685
6078	1181.472867
6079	1181.421764
6080	1181.380685
6081	1181.377704
6082	1181.304988
6083	1181.301727
6084	1181.277558
6085	1181.245803
6086	1181.212001
6087	1181.154085
6088	1181.147027
6089	1181.117377
6090	1181.09326
6091	1181.042111
6092	1180.996444
6093	1180.995939
6094	1180.995437
6095	1180.973205
6096	1180.946746
6097	1180.946248
6098	1180.945822
6099	1180.942896
6100	1180.919488
6101	1180.850763
6102	1180.791626
6103	1180.788713
6104	1180.758878
6105	1180.696317
6106	1180.667816
6107	1180.667315
6108	1180.640011
6109	1180.627693
6110	1180.627194
6111	1180.626699
6112	1180.591025
6113	1180.588132
6114	1180.56713
6115	1180.50624
6116	1180.505749
6117	1180.440469
6118	1180.43998
6119	1180.435452
6120	1180.404599
6121	1180.386996
6122	1180.353149
6123	1180.352665
6124	1180.320457
6125	1180.319976
6126	1180.312766
6127	1180.31056
6128	1180.278977
6129	1180.271811
6130	1180.243652
6131	1180.243239
6132	1180.242831
6133	1180.239994
6134	1180.230339
6135	1180.160198
6136	1180.159788
6137	1180.124404
6138	1180.075221
6139	1180.07475
6140	1180.074282
6141	1180.07209
6142	1180.071627
6143	1180.023528
6144	1180.020424
6145	1179.950949
6146	1179.934503
6147	1179.903804
6148	1179.870606
6149	1179.843153
6150	1179.840374
6151	1179.817704
6152	1179.788895
6153	1179.748478
6154	1179.7228
6155	1179.653525
6156	1179.596245
6157	1179.593485
6158	1179.563082
6159	1179.560341
6160	1179.509615
6161	1179.4804
6162	1179.480156
6163	1179.447106
6164	1179.444107
6165	1179.443646
6166	1179.443425
6167	1179.400927
6168	1179.376341
6169	1179.323582
6170	1179.290653
6171	1179.262232
6172	1179.231873
6173	1179.203107
6174	1179.196176
6175	1179.166897
6176	1179.138783
6177	1179.100576
6178	1179.100114
6179	1179.095538
6180	1179.063879
6181	1179.046269
6182	1179.045809
6183	1179.045352
6184	1179.009137
6185	1179.006237
6186	1178.981117
6187	1178.955586
6188	1178.920745
6189	1178.887942
6190	1178.885112
6191	1178.852881
6192	1178.850723
6193	1178.85027
6194	1178.847633
6195	1178.843246
6196	1178.820086
6197	1178.817217
6198	1178.814616
6199	1178.797349
6200	1178.794714
6201	1178.794265
6202	1178.753047
6203	1178.724215
6204	1178.721164
6205	1178.692527
6206	1178.660318
6207	1178.612475
6208	1178.609647
6209	1178.595721
6210	1178.510732
6211	1178.508202
6212	1178.474528
6213	1178.434157
6214	1178.430793
6215	1178.430345
6216	1178.429901
6217	1178.361548
6218	1178.319506
6219	1178.317098
6220	1178.29131
6221	1178.267079
6222	1178.266634
6223	1178.264076
6224	1178.242043
6225	1178.190723
6226	1178.190282
6227	1178.154894
6228	1178.12609
6229	1178.123613
6230	1178.120918
6231	1178.080487
6232	1178.052761
6233	1178.007336
6234	1177.98605
6235	1177.949705
6236	1177.901672
6237	1177.899199
6238	1177.898963
6239	1177.85888
6240	1177.858439
6241	1177.780735
6242	1177.755913
6243	1177.722002
6244	1177.719881
6245	1177.717458
6246	1177.717024
6247	1177.67559
6248	1177.672901
6249	1177.670469
6250	1177.647787
6251	1177.644766
6252	1177.596743
6253	1177.546292
6254	1177.543674
6255	1177.514093
6256	1177.482082
6257	1177.451567
6258	1177.45103
6259	1177.428229
6260	1177.360738
6261	1177.317478
6262	1177.31483
6263	1177.281154
6264	1177.280926
6265	1177.270684
6266	1177.264707
6267	1177.238476
6268	1177.226376
6269	1177.223748
6270	1177.200511
6271	1177.200124
6272	1177.17638
6273	1177.142366
6274	1177.121742
6275	1177.074396
6276	1177.03489
6277	1177.010417
6278	1177.003978
6279	1176.949919
6280	1176.920549
6281	1176.903271
6282	1176.900918
6283	1176.8965
6284	1176.894166
6285	1176.865937
6286	1176.828165
6287	1176.825642
6288	1176.825419
6289	1176.803761
6290	1176.785688
6291	1176.783377
6292	1176.749865
6293	1176.708101
6294	1176.677195
6295	1176.674647
6296	1176.672315
6297	1176.66533
6298	1176.6338
6299	1176.631535
6300	1176.603568
6301	1176.552733
6302	1176.511515
6303	1176.452964
6304	1176.41018
6305	1176.407782
6306	1176.373946
6307	1176.348177
6308	1176.345746
6309	1176.290245
6310	1176.24953
6311	1176.227794
6312	1176.179396
6313	1176.178952
6314	1176.131967
6315	1176.12382
6316	1176.090442
6317	1176.051257
6318	1176.049051
6319	1176.048607
6320	1176.042921
6321	1176.040537
6322	1176.03836
6323	1175.998796
6324	1175.996592
6325	1175.996278
6326	1175.982962
6327	1175.945584
6328	1175.945146
6329	1175.925607
6330	1175.905658
6331	1175.865016
6332	1175.831556
6333	1175.786996
6334	1175.780155
6335	1175.77429
6336	1175.772167
6337	1175.736651
6338	1175.690866
6339	1175.679861
6340	1175.62501
6341	1175.622908
6342	1175.620624
6343	1175.613745
6344	1175.562669
6345	1175.525805
6346	1175.492482
6347	1175.467823
6348	1175.410122
6349	1175.407861
6350	1175.40765
6351	1175.372952
6352	1175.353008
6353	1175.350704
6354	1175.306763
6355	1175.274777
6356	1175.268086
6357	1175.266056
6358	1175.250433
6359	1175.187585
6360	1175.186487
6361	1175.153815
6362	1175.151605
6363	1175.108015
6364	1175.066427
6365	1175.066059
6366	1175.063798
6367	1175.009465
6368	1175.007463
6369	1174.947938
6370	1174.919689
6371	1174.919255
6372	1174.825568
6373	1174.823577
6374	1174.778862
6375	1174.778431
6376	1174.739652
6377	1174.737641
6378	1174.701637
6379	1174.70121
6380	1174.670242
6381	1174.6266
6382	1174.607308
6383	1174.579853
6384	1174.55741
6385	1174.536109
6386	1174.535797
6387	1174.512599
6388	1174.485595
6389	1174.47679
6390	1174.398564
6391	1174.322927
6392	1174.280345
6393	1174.252011
6394	1174.251593
6395	1174.232635
6396	1174.207318
6397	1174.139776
6398	1174.137828
6399	1174.11882
6400	1174.068031
6401	1174.067611
6402	1174.036549
6403	1174.036131
6404	1174.014059
6405	1173.988679
6406	1173.962828
6407	1173.95154
6408	1173.949695
6409	1173.898032
6410	1173.897666
6411	1173.841246
6412	1173.798986
6413	1173.773006
6414	1173.75403
6415	1173.735434
6416	1173.735018
6417	1173.734638
6418	1173.691956
6419	1173.672303
6420	1173.670386
6421	1173.668237
6422	1173.599015
6423	1173.580558
6424	1173.578422
6425	1173.571966
6426	1173.57008
6427	1173.508181
6428	1173.50607
6429	1173.472964
6430	1173.470823
6431	1173.403883
6432	1173.366857
6433	1173.332679
6434	1173.307876
6435	1173.271353
6436	1173.237224
6437	1173.236818
6438	1173.198321
6439	1173.1963
6440	1173.152383
6441	1173.130027
6442	1173.128283
6443	1173.090401
6444	1173.045868
6445	1173.044046
6446	1173.041598
6447	1172.991188
6448	1172.968377
6449	1172.896276
6450	1172.826428
6451	1172.808265
6452	1172.808066
6453	1172.769728
6454	1172.767925
6455	1172.766131
6456	1172.714519
6457	1172.67992
6458	1172.678099
6459	1172.645284
6460	1172.590832
6461	1172.585065
6462	1172.546487
6463	1172.494417
6464	1172.461068
6465	1172.404898
6466	1172.402898
6467	1172.401138
6468	1172.334718
6469	1172.294872
6470	1172.261803
6471	1172.221855
6472	1172.217333
6473	1172.180724
6474	1172.178976
6475	1172.130555
6476	1172.081657
6477	1172.025995
6478	1171.978568
6479	1171.953167
6480	1171.946807
6481	1171.903668
6482	1171.877299
6483	1171.858911
6484	1171.838625
6485	1171.790781
6486	1171.778045
6487	1171.734771
6488	1171.733054
6489	1171.731346
6490	1171.713641
6491	1171.651183
6492	1171.649484
6493	1171.606811
6494	1171.600633
6495	1171.579984
6496	1171.562437
6497	1171.533154
6498	1171.492974
6499	1171.472924
6500	1171.472518
6501	1171.43167
6502	1171.370076
6503	1171.369675
6504	1171.35573
6505	1171.355332
6506	1171.32331
6507	1171.286477
6508	1171.28477
6509	1171.282735
6510	1171.264356
6511	1171.241911
6512	1171.240253
6513	1171.238123
6514	1171.236339
6515	1171.232244
6516	1171.216152
6517	1171.209827
6518	1171.168624
6519	1171.120309
6520	1171.113397
6521	1171.076833
6522	1171.076437
6523	1171.049944
6524	1171.017795
6525	1170.973249
6526	1170.956088
6527	1170.949227
6528	1170.909169
6529	1170.863397
6530	1170.8462
6531	1170.808016
6532	1170.806386
6533	1170.77818
6534	1170.726643
6535	1170.726297
6536	1170.72591
6537	1170.675655
6538	1170.673816
6539	1170.642081
6540	1170.617342
6541	1170.598387
6542	1170.541806
6543	1170.492858
6544	1170.420056
6545	1170.40299
6546	1170.373477
6547	1170.327502
6548	1170.300749
6549	1170.287366
6550	1170.241251
6551	1170.172512
6552	1170.153503
6553	1170.121504
6554	1170.079351
6555	1170.050894
6556	1170.025594
6557	1170.023279
6558	1169.971088
6559	1169.945553
6560	1169.900368
6561	1169.898766
6562	1169.898377
6563	1169.870777
6564	1169.836512
6565	1169.800964
6566	1169.775226
6567	1169.750581
6568	1169.690953
6569	1169.653327
6570	1169.613772
6571	1169.613585
6572	1169.595379
6573	1169.577249
6574	1169.530229
6575	1169.528616
6576	1169.527044
6577	1169.499452
6578	1169.492491
6579	1169.448201
6580	1169.436832
6581	1169.415569
6582	1169.4138
6583	1169.396653
6584	1169.37524
6585	1169.351639
6586	1169.349561
6587	1169.316509
6588	1169.295249
6589	1169.271789
6590	1169.265187
6591	1169.211449
6592	1169.175193
6593	1169.140594
6594	1169.124854
6595	1169.080968
6596	1169.039197
6597	1169.037675
6598	1169.013064
6599	1169.011551
6600	1168.986728
6601	1168.974287
6602	1168.972785
6603	1168.970592
6604	1168.970196
6605	1168.931921
6606	1168.931626
6607	1168.888363
6608	1168.852604
6609	1168.83597
6610	1168.813175
6611	1168.795628
6612	1168.757674
6613	1168.678964
6614	1168.677025
6615	1168.615424
6616	1168.596467
6617	1168.562053
6618	1168.520081
6619	1168.514228
6620	1168.512762
6621	1168.503062
6622	1168.484319
6623	1168.433857
6624	1168.38328
6625	1168.328842
6626	1168.327387
6627	1168.29272
6628	1168.261274
6629	1168.22338
6630	1168.200279
6631	1168.199886
6632	1168.198407
6633	1168.198017
6634	1168.17753
6635	1168.175554
6636	1168.175168
6637	1168.139456
6638	1168.13779
6639	1168.096562
6640	1168.095129
6641	1168.023787
6642	1167.986028
6643	1167.937178
6644	1167.905714
6645	1167.889339
6646	1167.86371
6647	1167.845331
6648	1167.81987
6649	1167.814629
6650	1167.783769
6651	1167.755152
6652	1167.747818
6653	1167.722966
6654	1167.674335
6655	1167.643453
6656	1167.591164
6657	1167.589759
6658	1167.570267
6659	1167.563979
6660	1167.563769
6661	1167.482697
6662	1167.449148
6663	1167.406804
6664	1167.357902
6665	1167.356513
6666	1167.317988
6667	1167.316054
6668	1167.285852
6669	1167.285463
6670	1167.251289
6671	1167.21434
6672	1167.198645
6673	1167.168724
6674	1167.130363
6675	1167.085547
6676	1167.00869
6677	1166.962891
6678	1166.962499
6679	1166.914451
6680	1166.859711
6681	1166.858128
6682	1166.847454
6683	1166.805692
6684	1166.793347
6685	1166.765351
6686	1166.75592
6687	1166.733371
6688	1166.728036
6689	1166.710027
6690	1166.666956
6691	1166.651521
6692	1166.613426
6693	1166.587511
6694	1166.586158
6695	1166.584812
6696	1166.536612
6697	1166.510503
6698	1166.460761
6699	1166.438657
6700	1166.433343
6701	1166.432949
6702	1166.423451
6703	1166.416127
6704	1166.414797
6705	1166.388733
6706	1166.387409
6707	1166.37439
6708	1166.35479
6709	1166.315937
6710	1166.302527
6711	1166.299942
6712	1166.262167
6713	1166.257447
6714	1166.256142
6715	1166.234121
6716	1166.233729
6717	1166.196512
6718	1166.15069
6719	1166.132844
6720	1166.132636
6721	1166.131344
6722	1166.07852
6723	1166.077233
6724	1166.047976
6725	1166.01626
6726	1166.015687
6727	1166.014407
6728	1166.013133
6729	1165.996172
6730	1165.994906
6731	1165.991223
6732	1165.965185
6733	1165.914275
6734	1165.912713
6735	1165.912238
6736	1165.866415
6737	1165.832891
6738	1165.790498
6739	1165.781525
6740	1165.733466
6741	1165.702787
6742	1165.663497
6743	1165.617559
6744	1165.616384
6745	1165.581942
6746	1165.580571
6747	1165.554149
6748	1165.52214
6749	1165.520754
6750	1165.520357
6751	1165.500738
6752	1165.499508
6753	1165.465827
6754	1165.406825
6755	1165.355751
6756	1165.354529
6757	1165.317544
6758	1165.265115
6759	1165.259776
6760	1165.223063
6761	1165.194333
6762	1165.193943
6763	1165.160013
6764	1165.113307
6765	1165.098186
6766	1165.096768
6767	1165.096382
6768	1165.048822
6769	1165.048436
6770	1164.978795
6771	1164.931572
6772	1164.926748
6773	1164.866109
6774	1164.832262
6775	1164.786967
6776	1164.749586
6777	1164.7116
6778	1164.678614
6779	1164.678232
6780	1164.653616
6781	1164.647743
6782	1164.646546
6783	1164.640716
6784	1164.594624
6785	1164.593519
6786	1164.576675
6787	1164.544898
6788	1164.54372
6789	1164.542548
6790	1164.508014
6791	1164.506854
6792	1164.454721
6793	1164.453366
6794	1164.422758
6795	1164.373015
6796	1164.333975
6797	1164.305869
6798	1164.21557
6799	1164.181591
6800	1164.180449
6801	1164.135773
6802	1164.105848
6803	1164.0989
6804	1164.070796
6805	1164.058239
6806	1164.057114
6807	1164.055995
6808	1164.05561
6809	1164.034103
6810	1164.033721
6811	1164.009345
6812	1163.9889
6813	1163.92087
6814	1163.919761
6815	1163.906121
6816	1163.905021
6817	1163.868362
6818	1163.853712
6819	1163.853338
6820	1163.843824
6821	1163.828264
6822	1163.795216
6823	1163.77009
6824	1163.769006
6825	1163.768804
6826	1163.767702
6827	1163.722318
6828	1163.712366
6829	1163.711293
6830	1163.709265
6831	1163.6851
6832	1163.627498
6833	1163.611281
6834	1163.566949
6835	1163.565744
6836	1163.54816
6837	1163.547786
6838	1163.542191
6839	1163.509609
6840	1163.495061
6841	1163.493202
6842	1163.493
6843	1163.472006
6844	1163.470961
6845	1163.466288
6846	1163.465913
6847	1163.46554
6848	1163.44229
6849	1163.397352
6850	1163.396317
6851	1163.351019
6852	1163.349988
6853	1163.349789
6854	1163.311265
6855	1163.278698
6856	1163.262203
6857	1163.244007
6858	1163.231524
6859	1163.230506
6860	1163.229494
6861	1163.228487
6862	1163.224493
6863	1163.202867
6864	1163.201867
6865	1163.181795
6866	1163.1808
6867	1163.176126
6868	1163.152714
6869	1163.09616
6870	1163.060315
6871	1163.059328
6872	1162.98492
6873	1162.950729
6874	1162.921655
6875	1162.897506
6876	1162.860411
6877	1162.860032
6878	1162.804495
6879	1162.799074
6880	1162.780095
6881	1162.778344
6882	1162.748379
6883	1162.747404
6884	1162.732486
6885	1162.677062
6886	1162.641559
6887	1162.603591
6888	1162.562988
6889	1162.562612
6890	1162.524754
6891	1162.506282
6892	1162.464408
6893	1162.416366
6894	1162.387694
6895	1162.386728
6896	1162.349557
6897	1162.326238
6898	1162.325277
6899	1162.303175
6900	1162.302798
6901	1162.252005
6902	1162.248059
6903	1162.185752
6904	1162.180709
6905	1162.157584
6906	1162.141761
6907	1162.140813
6908	1162.119536
6909	1162.118594
6910	1162.117656
6911	1162.096346
6912	1162.047649
6913	1162.018351
6914	1161.993573
6915	1161.938084
6916	1161.915334
6917	1161.893247
6918	1161.892314
6919	1161.891387
6920	1161.850713
6921	1161.84979
6922	1161.824762
6923	1161.816307
6924	1161.815391
6925	1161.780881
6926	1161.780505
6927	1161.734868
6928	1161.713542
6929	1161.712631
6930	1161.670288
6931	1161.665045
6932	1161.620528
6933	1161.597732
6934	1161.594058
6935	1161.564771
6936	1161.563868
6937	1161.560737
6938	1161.501482
6939	1161.477244
6940	1161.462675
6941	1161.380113
6942	1161.355387
6943	1161.351006
6944	1161.347213
6945	1161.307537
6946	1161.271374
6947	1161.217034
6948	1161.215956
6949	1161.201912
6950	1161.187899
6951	1161.147706
6952	1161.116285
6953	1161.089164
6954	1161.050855
6955	1161.007941
6956	1160.936729
6957	1160.900946
6958	1160.900565
6959	1160.837413
6960	1160.836526
6961	1160.800665
6962	1160.779719
6963	1160.73427
6964	1160.72305
6965	1160.691403
6966	1160.68663
6967	1160.684948
6968	1160.676472
6969	1160.671372
6970	1160.660243
6971	1160.607134
6972	1160.566924
6973	1160.528072
6974	1160.50806
6975	1160.507188
6976	1160.47396
6977	1160.47045
6978	1160.431634
6979	1160.389846
6980	1160.383626
6981	1160.382762
6982	1160.327696
6983	1160.32405
6984	1160.3001
6985	1160.299244
6986	1160.298392
6987	1160.285893
6988	1160.24909
6989	1160.245116
6990	1160.244272
6991	1160.242121
6992	1160.241261
6993	1160.185526
6994	1160.168906
6995	1160.15248
6996	1160.1241
6997	1160.097135
6998	1160.069189
6999	1160.03642
7000	1159.988244
7001	1159.984091
7002	1159.970193
7003	1159.966335
7004	1159.940488
7005	1159.893251
7006	1159.849429
7007	1159.827776
7008	1159.768449
7009	1159.754836
7010	1159.734489
7011	1159.660643
7012	1159.659821
7013	1159.625595
7014	1159.625227
7015	1159.600201
7016	1159.569385
7017	1159.537109
7018	1159.494345
7019	1159.433955
7020	1159.433191
7021	1159.432384
7022	1159.432185
7023	1159.431383
7024	1159.421207
7025	1159.42041
7026	1159.377525
7027	1159.372695
7028	1159.348822
7029	1159.322017
7030	1159.321227
7031	1159.312402
7032	1159.277293
7033	1159.273996
7034	1159.264882
7035	1159.222963
7036	1159.222178
7037	1159.199978
7038	1159.180303
7039	1159.156161
7040	1159.13702
7041	1159.094655
7042	1159.089904
7043	1159.089127
7044	1159.06852
7045	1159.045009
7046	1159.044236
7047	1159.043536
7048	1159.001285
7049	1158.957544
7050	1158.934125
7051	1158.933746
7052	1158.932748
7053	1158.912761
7054	1158.907854
7055	1158.893059
7056	1158.860506
7057	1158.85875
7058	1158.854812
7059	1158.834788
7060	1158.794977
7061	1158.778695
7062	1158.746584
7063	1158.704758
7064	1158.696532
7065	1158.660073
7066	1158.628211
7067	1158.586578
7068	1158.551464
7069	1158.550709
7070	1158.527855
7071	1158.527106
7072	1158.493959
7073	1158.473792
7074	1158.459927
7075	1158.450698
7076	1158.427417
7077	1158.427031
7078	1158.401078
7079	1158.400107
7080	1158.364763
7081	1158.339736
7082	1158.339352
7083	1158.33897
7084	1158.338591
7085	1158.32705
7086	1158.291691
7087	1158.28782
7088	1158.286934
7089	1158.245257
7090	1158.204073
7091	1158.180447
7092	1158.146852
7093	1158.135608
7094	1158.122283
7095	1158.119002
7096	1158.103788
7097	1158.090552
7098	1158.085979
7099	1158.051154
7100	1158.050433
7101	1158.048702
7102	1158.029381
7103	1157.980252
7104	1157.967815
7105	1157.936497
7106	1157.936117
7107	1157.935401
7108	1157.934689
7109	1157.89037
7110	1157.875952
7111	1157.840599
7112	1157.798953
7113	1157.760186
7114	1157.740597
7115	1157.709556
7116	1157.698911
7117	1157.687602
7118	1157.679517
7119	1157.642063
7120	1157.606607
7121	1157.572369
7122	1157.540521
7123	1157.53691
7124	1157.536208
7125	1157.535509
7126	1157.48857
7127	1157.453687
7128	1157.436658
7129	1157.428619
7130	1157.427679
7131	1157.417059
7132	1157.390337
7133	1157.389646
7134	1157.376694
7135	1157.361569
7136	1157.334022
7137	1157.333339
7138	1157.332403
7139	1157.330693
7140	1157.330013
7141	1157.317134
7142	1157.316458
7143	1157.315786
7144	1157.313431
7145	1157.294756
7146	1157.294087
7147	1157.293421
7148	1157.276647
7149	1157.253741
7150	1157.238889
7151	1157.200652
7152	1157.199991
7153	1157.187195
7154	1157.179279
7155	1157.164509
7156	1157.131947
7157	1157.109761
7158	1157.095102
7159	1157.073544
7160	1157.0709
7161	1157.063078
7162	1157.037558
7163	1157.036913
7164	1157.033835
7165	1157.003284
7166	1156.968786
7167	1156.967232
7168	1156.966594
7169	1156.956058
7170	1156.952098
7171	1156.937452
7172	1156.936824
7173	1156.936199
7174	1156.935272
7175	1156.93465
7176	1156.934032
7177	1156.907251
7178	1156.906637
7179	1156.850046
7180	1156.782803
7181	1156.763993
7182	1156.738662
7183	1156.72243
7184	1156.671524
7185	1156.640281
7186	1156.639675
7187	1156.593994
7188	1156.593392
7189	1156.567665
7190	1156.554489
7191	1156.473876
7192	1156.473277
7193	1156.472681
7194	1156.441059
7195	1156.440466
7196	1156.407747
7197	1156.379291
7198	1156.378367
7199	1156.378064
7200	1156.344042
7201	1156.318598
7202	1156.299936
7203	1156.299536
7204	1156.267573
7205	1156.212813
7206	1156.212223
7207	1156.199814
7208	1156.161092
7209	1156.160507
7210	1156.121046
7211	1156.120464
7212	1156.119546
7213	1156.083011
7214	1156.068934
7215	1156.004563
7216	1155.989844
7217	1155.989269
7218	1155.988356
7219	1155.973333
7220	1155.972762
7221	1155.960472
7222	1155.950494
7223	1155.949926
7224	1155.94873
7225	1155.939604
7226	1155.913093
7227	1155.890383
7228	1155.87299
7229	1155.815547
7230	1155.784797
7231	1155.757312
7232	1155.748269
7233	1155.744801
7234	1155.74424
7235	1155.724201
7236	1155.723299
7237	1155.714927
7238	1155.714371
7239	1155.666271
7240	1155.60281
7241	1155.556599
7242	1155.553118
7243	1155.513025
7244	1155.473327
7245	1155.450925
7246	1155.450373
7247	1155.439139
7248	1155.418409
7249	1155.400131
7250	1155.365861
7251	1155.365311
7252	1155.363076
7253	1155.362783
7254	1155.361893
7255	1155.321464
7256	1155.319664
7257	1155.306053
7258	1155.290904
7259	1155.290359
7260	1155.274564
7261	1155.254656
7262	1155.229483
7263	1155.228943
7264	1155.190125
7265	1155.126309
7266	1155.084503
7267	1155.084102
7268	1155.065029
7269	1155.063602
7270	1155.053532
7271	1155.044643
7272	1155.009391
7273	1155.008853
7274	1154.988013
7275	1154.979974
7276	1154.979093
7277	1154.934522
7278	1154.933989
7279	1154.899125
7280	1154.876692
7281	1154.868092
7282	1154.808976
7283	1154.800185
7284	1154.762124
7285	1154.73565
7286	1154.734722
7287	1154.731281
7288	1154.700898
7289	1154.674615
7290	1154.657543
7291	1154.630479
7292	1154.629956
7293	1154.604127
7294	1154.603608
7295	1154.57436
7296	1154.573845
7297	1154.510918
7298	1154.510404
7299	1154.509892
7300	1154.455524
7301	1154.434048
7302	1154.433541
7303	1154.426544
7304	1154.413215
7305	1154.392568
7306	1154.370286
7307	1154.327483
7308	1154.317629
7309	1154.317123
7310	1154.269646
7311	1154.250197
7312	1154.236558
7313	1154.236061
7314	1154.208607
7315	1154.157427
7316	1154.154159
7317	1154.087892
7318	1154.073359
7319	1154.040211
7320	1154.011311
7321	1154.010403
7322	1153.98801
7323	1153.985364
7324	1153.984872
7325	1153.980645
7326	1153.954834
7327	1153.92377
7328	1153.923281
7329	1153.920433
7330	1153.872246
7331	1153.871761
7332	1153.826876
7333	1153.802774
7334	1153.762329
7335	1153.733787
7336	1153.695017
7337	1153.693642
7338	1153.693432
7339	1153.66174
7340	1153.661263
7341	1153.653918
7342	1153.627019
7343	1153.610488
7344	1153.598938
7345	1153.581315
7346	1153.552301
7347	1153.543697
7348	1153.542975
7349	1153.526326
7350	1153.487274
7351	1153.460013
7352	1153.459626
7353	1153.426957
7354	1153.423059
7355	1153.420248
7356	1153.417453
7357	1153.399732
7358	1153.388047
7359	1153.365466
7360	1153.355064
7361	1153.317877
7362	1153.295708
7363	1153.280908
7364	1153.243525
7365	1153.24315
7366	1153.242327
7367	1153.202969
7368	1153.134175
7369	1153.1035
7370	1153.095113
7371	1153.089011
7372	1153.040232
7373	1153.017879
7374	1153.017421
7375	1153.016965
7376	1152.988949
7377	1152.933868
7378	1152.901201
7379	1152.883642
7380	1152.837207
7381	1152.83336
7382	1152.801719
7383	1152.768045
7384	1152.752082
7385	1152.725598
7386	1152.686855
7387	1152.672185
7388	1152.639906
7389	1152.565271
7390	1152.544636
7391	1152.542095
7392	1152.51127
7393	1152.466907
7394	1152.413394
7395	1152.378941
7396	1152.341719
7397	1152.327841
7398	1152.309611
7399	1152.309173
7400	1152.27692
7401	1152.252164
7402	1152.251727
7403	1152.235127
7404	1152.211036
7405	1152.203827
7406	1152.147278
7407	1152.080669
7408	1152.0803
7409	1152.048956
7410	1152.048155
7411	1152.036746
7412	1152.025023
7413	1152.024589
7414	1152.023276
7415	1152.017788
7416	1151.985824
7417	1151.95154
7418	1151.950745
7419	1151.941482
7420	1151.9276
7421	1151.902139
7422	1151.901707
7423	1151.899699
7424	1151.898913
7425	1151.890946
7426	1151.890038
7427	1151.88926
7428	1151.888831
7429	1151.86708
7430	1151.85997
7431	1151.839826
7432	1151.826249
7433	1151.795017
7434	1151.777385
7435	1151.776718
7436	1151.740184
7437	1151.739763
7438	1151.726775
7439	1151.675171
7440	1151.674962
7441	1151.600661
7442	1151.591715
7443	1151.589023
7444	1151.558244
7445	1151.554497
7446	1151.521704
7447	1151.51258
7448	1151.494621
7449	1151.477249
7450	1151.436748
7451	1151.435981
7452	1151.414671
7453	1151.38741
7454	1151.37281
7455	1151.37015
7456	1151.349645
7457	1151.336999
7458	1151.336235
7459	1151.323274
7460	1151.273172
7461	1151.247644
7462	1151.226578
7463	1151.225344
7464	1151.219238
7465	1151.211041
7466	1151.174775
7467	1151.134164
7468	1151.108459
7469	1151.077209
7470	1151.064582
7471	1151.04943
7472	1151.010225
7473	1150.983759
7474	1150.969516
7475	1150.969122
7476	1150.939583
7477	1150.930093
